n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos,receta
20000,wgan_gp,0.05,1,1000,21000,0.3386503159999847,0.1269354671239853,0.2698627114295959,0.4554767608642578,48,57.5,f16761a9
20000,wgan_gp,0.05,2,1000,21000,0.367683082818985,0.1336310654878616,0.2787050306797027,0.4267542362213135,27,57.4,f16761a9
20000,wgan_gp,0.15,0,3000,23000,0.3515289723873138,0.1446902304887771,0.285627156496048,0.379313051700592,27,60.6,f16761a9
20000,wgan_gp,0.15,1,3000,23000,0.3532718122005462,0.1308389753103256,0.2738254070281982,0.4387316703796386,47,60.6,f16761a9
20000,wgan_gp,0.15,2,3000,23000,0.3851005136966705,0.1390585303306579,0.2854225635528564,0.4034717082977295,21,60.6,f16761a9
20000,wgan_gp,0.35,0,7000,27000,0.3573565483093261,0.1465820372104644,0.2916888892650604,0.3711976408958435,38,67.2,f16761a9
20000,wgan_gp,0.35,1,7000,27000,0.3622016310691833,0.1345734149217605,0.2776705920696258,0.4227117896080017,36,67.2,f16761a9
20000,wgan_gp,0.35,2,7000,27000,0.4155266582965851,0.1403197646141052,0.2880217730998993,0.3980613350868225,24,67.3,f16761a9
20000,wgan_gp,1.0,0,20000,40000,0.3964371979236603,0.1618863493204116,0.3057573735713959,0.3055457472801208,21,88.3,f16761a9
20000,wgan_gp,1.0,1,20000,40000,0.388268381357193,0.1419590562582016,0.2872156202793121,0.3910291194915771,23,88.0,f16761a9
20000,wgan_gp,1.0,2,20000,40000,0.49440798163414,0.1700964868068695,0.3115419745445251,0.2703261971473694,20,88.8,f16761a9
